360,5,2
390,0,3
420,10,4
435,0,1
465,15,2
480,5,3
510,0,4
525,10,1
540,0,2
570,5,3
600,0,4
615,20,1
645,0,2
660,15,3
690,0,4
720,5,1
735,10,2
765,0,3
780,0,4
810,25,1
